団体コード,都道府県名,団体名,財政力指数,経常収支比率,実質公債費比率,将来負担比率,ラスパイレス指数,人口
293458,奈良県,安堵町,0.38,94.7,6.5,14.6,95.4,6975
293610,奈良県,川西町,0.43,84.8,6.2,-,94.2,7986
293628,奈良県,三宅町,0.26,89.5,9.8,-,94.6,6422
293636,奈良県,田原本町,0.55,98.5,11.7,13.7,95.5,31379
293857,奈良県,曽爾村,0.12,83.3,8.8,-,96.1,1270
293865,奈良県,御杖村,0.13,79.7,5.4,-,94.2,1347
294012,奈良県,高取町,0.29,85.2,7.4,16.9,98.1,6045
294021,奈良県,明日香村,0.22,98.7,7.0,53.3,96.8,5049
294241,奈良県,上牧町,0.46,95.7,12.8,96.6,94.3,21157
294250,奈良県,王寺町,0.57,91.8,6.8,-,93.9,23694
294268,奈良県,広陵町,0.57,92.7,5.3,28.6,96.8,35020
294276,奈良県,河合町,0.45,94.3,16.1,145.1,91.7,16614
294411,奈良県,吉野町,0.25,88.4,8.5,71.9,95.0,5834
294420,奈良県,大淀町,0.42,91.7,8.7,17.7,96.3,15797
294438,奈良県,下市町,0.20,82.4,8.5,-,93.4,4405
294446,奈良県,黒滝村,0.12,94.7,5.9,-,93.1,589
294462,奈良県,天川村,0.14,89.2,10.7,-,95.8,1194
294471,奈良県,野迫川村,0.13,84.7,10.2,-,90.1,322
294497,奈良県,十津川村,0.24,87.2,9.3,-,93.1,2757
294501,奈良県,下北山村,0.21,86.4,7.8,-,91.3,796
294519,奈良県,上北山村,0.13,95.2,6.1,-,91.5,421
294527,奈良県,川上村,0.28,93.8,8.0,-,94.6,1188
294535,奈良県,東吉野村,0.14,82.6,8.1,-,92.4,1498
302015,和歌山県,和歌山市,0.76,96.1,9.8,79.3,99.2,352941
302023,和歌山県,海南市,0.51,99.9,9.6,66.8,93.0,46492
302031,和歌山県,橋本市,0.45,100.9,11.5,28.2,97.8,58792
302040,和歌山県,有田市,0.51,102.8,8.9,-,95.1,25230
302058,和歌山県,御坊市,0.50,98.1,13.0,70.4,97.6,21074
302066,和歌山県,田辺市,0.39,99.5,8.0,-,99.2,67316
302074,和歌山県,新宮市,0.36,98.3,10.8,-,97.7,25822
302082,和歌山県,紀の川市,0.42,96.6,4.2,-,97.1,58920
302091,和歌山県,岩出市,0.61,81.2,2.8,-,93.8,53900
303046,和歌山県,紀美野町,0.21,98.2,10.7,71.0,93.7,7711
303411,和歌山県,かつらぎ町,0.34,99.0,9.1,21.0,96.2,15299
303437,和歌山県,九度山町,0.19,90.1,9.3,-,96.1,3760
303445,和歌山県,高野町,0.19,91.1,4.9,-,91.5,2605
303615,和歌山県,湯浅町,0.32,91.2,8.9,-,96.5,10731
303623,和歌山県,広川町,0.29,93.2,8.2,-,95.9,6403
303666,和歌山県,有田川町,0.36,86.8,12.0,-,96.5,24954
303810,和歌山県,美浜町,0.27,95.3,6.8,-,98.4,6324
303828,和歌山県,日高町,0.29,94.1,11.5,32.4,96.5,7953
303836,和歌山県,由良町,0.25,88.6,13.9,108.9,96.3,5035
303909,和歌山県,印南町,0.33,77.7,7.5,-,97.6,7636
303917,和歌山県,みなべ町,0.33,94.2,11.1,-,94.5,11516
303925,和歌山県,日高川町,0.25,87.7,10.8,-,95.2,8962
304018,和歌山県,白浜町,0.44,94.4,7.8,17.7,96.6,19753
304042,和歌山県,上富田町,0.50,89.4,10.0,-,96.3,15683
304069,和歌山県,すさみ町,0.21,91.6,8.2,-,98.1,3471
304212,和歌山県,那智勝浦町,0.30,96.1,8.0,13.3,97.2,13468
304221,和歌山県,太地町,0.15,99.8,11.4,28.1,96.0,2834
304247,和歌山県,古座川町,0.16,83.2,5.3,-,98.0,2302
304271,和歌山県,北山村,0.13,79.6,10.2,-,96.8,382
304280,和歌山県,串本町,0.26,93.3,9.1,33.6,92.7,13924
312011,鳥取県,鳥取市,0.51,90.3,9.0,69.4,96.8,179215
312029,鳥取県,米子市,0.65,93.1,9.3,46.8,93.8,144056
312037,鳥取県,倉吉市,0.44,93.7,7.9,52.2,95.7,43663
312045,鳥取県,境港市,0.55,93.2,10.3,96.6,94.0,32469
313025,鳥取県,岩美町,0.26,87.3,8.3,-,94.6,10769
313254,鳥取県,若桜町,0.14,95.8,9.1,7.2,94.4,2671
313289,鳥取県,智頭町,0.19,98.5,14.5,25.4,94.7,6129
313297,鳥取県,八頭町,0.23,89.1,10.0,19.8,91.8,15488
313645,鳥取県,三朝町,0.22,82.7,8.0,-,92.2,5788
313700,鳥取県,湯梨浜町,0.27,92.6,6.3,0.3,91.8,16219
313718,鳥取県,琴浦町,0.30,92.3,11.6,36.3,94.4,15784
313726,鳥取県,北栄町,0.30,89.5,9.4,40.0,93.8,14127
313840,鳥取県,日吉津村,0.49,81.1,10.0,1.4,94.8,3616
313866,鳥取県,大山町,0.27,96.8,9.8,-,93.1,14786
313891,鳥取県,南部町,0.26,92.9,8.8,8.2,90.6,10099
313904,鳥取県,伯耆町,0.28,89.7,8.1,-,93.7,10145
314013,鳥取県,日南町,0.16,99.6,8.4,-,93.8,3865
314021,鳥取県,日野町,0.16,90.2,9.5,-,91.3,2635
314030,鳥取県,江府町,0.27,90.1,16.0,70.2,95.0,2479
322016,島根県,松江市,0.57,93.7,8.9,60.7,98.1,194313
322024,島根県,浜田市,0.45,92.5,9.5,3.7,97.4,48576
322032,島根県,出雲市,0.56,86.0,11.7,156.8,98.1,172327
322041,島根県,益田市,0.40,93.8,9.8,63.3,99.1,42986
322059,島根県,大田市,0.31,94.9,9.9,83.9,98.8,31475
322067,島根県,安来市,0.35,93.2,12.1,82.3,98.9,35112
322075,島根県,江津市,0.34,93.9,9.7,47.5,98.5,21202
322091,島根県,雲南市,0.26,97.6,11.1,88.1,98.8,34426
323438,島根県,奥出雲町,0.18,90.6,12.6,124.6,92.6,11077
323861,島根県,飯南町,0.13,97.1,10.4,20.7,98.1,4355
324418,島根県,川本町,0.15,93.6,8.3,-,97.3,2982
324485,島根県,美郷町,0.14,90.8,13.4,35.7,98.0,4034
324493,島根県,邑南町,0.19,93.5,12.4,95.0,97.6,9467
325015,島根県,津和野町,0.16,91.5,12.1,83.5,97.7,6373
325058,島根県,吉賀町,0.16,93.9,9.7,55.1,99.0,5571
325252,島根県,海士町,0.10,82.5,1.6,29.1,97.2,2209
325261,島根県,西ノ島町,0.10,94.8,11.3,58.2,97.9,2495
325279,島根県,知夫村,0.07,97.0,13.3,89.1,97.5,574
325287,島根県,隠岐の島町,0.20,87.4,11.3,161.5,99.1,13036
331007,岡山県,岡山市,0.74,91.2,5.7,-,101.6,695690
332020,岡山県,倉敷市,0.82,89.1,3.2,0.0,100.3,473670
332038,岡山県,津山市,0.52,91.6,12.2,78.9,100.0,95030
332046,岡山県,玉野市,0.51,94.0,4.6,-,97.9,54130
332054,岡山県,笠岡市,0.56,97.2,8.1,57.6,99.5,44030
332071,岡山県,井原市,0.40,88.4,10.3,-,98.6,36670
332089,岡山県,総社市,0.56,91.9,5.7,-,97.9,69625
332097,岡山県,高梁市,0.30,96.7,11.3,57.9,97.5,26020
332101,岡山県,新見市,0.26,83.1,7.7,-,97.9,25939
332119,岡山県,備前市,0.42,89.2,8.6,-,97.6,30816
332127,岡山県,瀬戸内市,0.54,87.4,8.5,35.8,96.0,36160
332135,岡山県,赤磐市,0.44,91.3,8.1,-,96.2,42490
332143,岡山県,真庭市,0.30,94.2,10.8,-,97.7,40778
332151,岡山県,美作市,0.29,89.4,10.4,-,95.8,24886
332160,岡山県,浅口市,0.42,92.1,6.8,-,97.7,32525
333468,岡山県,和気町,0.34,87.0,7.2,13.0,94.4,12871
334235,岡山県,早島町,0.65,90.8,5.1,-,97.8,12748
334456,岡山県,里庄町,0.50,88.1,8.0,-,95.6,10883
334618,岡山県,矢掛町,0.32,87.9,7.8,-,98.7,13101
335860,岡山県,新庄村,0.18,95.0,7.3,-,95.1,793
336068,岡山県,鏡野町,0.30,88.0,12.5,39.0,95.9,12017
336220,岡山県,勝央町,0.48,81.8,11.8,5.8,98.0,10737
336238,岡山県,奈義町,0.30,86.7,6.8,-,96.4,5515
336432,岡山県,西粟倉村,0.12,98.4,13.9,0.9,95.5,1331
336637,岡山県,久米南町,0.22,84.5,10.7,-,95.4,4290
336661,岡山県,美咲町,0.27,82.8,9.1,21.8,95.5,12538
336815,岡山県,吉備中央町,0.28,86.8,8.8,-,96.8,10195
341002,広島県,広島市,0.77,97.3,8.8,161.3,99.9,1173543
342025,広島県,呉市,0.57,96.0,4.9,32.0,98.1,201242
342033,広島県,竹原市,0.68,94.5,8.6,45.1,100.5,22557
342041,広島県,三原市,0.53,93.7,8.7,7.2,96.6,87075
342050,広島県,尾道市,0.52,98.0,8.3,10.3,100.5,126396
342076,広島県,福山市,0.76,84.8,1.2,-,100.3,455028
342084,広島県,府中市,0.44,97.6,6.4,39.1,99.3,35105
342092,広島県,三次市,0.34,98.1,7.2,35.5,97.0,47904
342106,広島県,庄原市,0.26,97.7,11.5,66.7,97.0,31198
342114,広島県,大竹市,0.72,96.6,12.7,62.8,97.9,25353
342122,広島県,東広島市,0.86,93.6,3.3,-,100.0,190911
342131,広島県,廿日市市,0.58,97.9,7.6,65.8,97.9,115451
342149,広島県,安芸高田市,0.34,92.9,10.0,55.1,99.3,26041
342157,広島県,江田島市,0.30,98.6,7.9,-,97.8,20690
343021,広島県,府中町,0.76,85.7,8.1,75.1,98.4,52074
343048,広島県,海田町,0.79,86.4,7.0,-,97.8,30810
343072,広島県,熊野町,0.48,91.5,6.8,-,94.6,23475
343099,広島県,坂町,0.58,89.6,5.8,-,93.5,12498
343684,広島県,安芸太田町,0.20,92.8,13.2,-,95.9,5367
343692,広島県,北広島町,0.36,89.4,12.1,44.3,97.3,16953
344311,広島県,大崎上島町,0.29,96.2,11.5,-,94.8,6779
344621,広島県,世羅町,0.32,93.4,9.5,2.2,95.9,14519
345458,広島県,神石高原町,0.20,81.2,6.5,-,96.2,7802
352012,山口県,下関市,0.56,96.6,9.3,43.0,98.1,243422
352021,山口県,宇部市,0.70,96.0,2.5,47.2,100.3,156438
352039,山口県,山口市,0.62,97.4,6.3,89.3,99.4,185982
352047,山口県,萩市,0.32,94.1,5.4,-,97.6,41637
352063,山口県,防府市,0.75,93.0,3.6,9.3,100.0,113144
352071,山口県,下松市,0.83,95.3,4.3,10.9,99.1,56637
352080,山口県,岩国市,0.54,93.5,4.5,-,97.7,124568
352101,山口県,光市,0.62,97.6,6.1,1.8,99.4,48015
352110,山口県,長門市,0.32,97.4,6.3,-,98.0,30207
352128,山口県,柳井市,0.50,92.7,8.3,42.0,97.4,29233
352136,山口県,美祢市,0.40,98.4,8.6,112.5,98.2,20921
352152,山口県,周南市,0.77,94.3,9.4,65.1,101.0,134733
352161,山口県,山陽小野田市,0.54,98.2,9.6,29.3,99.8,58871
353051,山口県,周防大島町,0.24,97.5,12.2,-,95.6,13537
353213,山口県,和木町,0.61,94.0,8.5,7.5,97.1,5695
353418,山口県,上関町,0.11,95.9,11.1,-,95.0,2190
353434,山口県,田布施町,0.44,88.3,8.6,11.7,97.7,14033
353442,山口県,平生町,0.40,87.0,11.4,116.0,96.0,10748
355020,山口県,阿武町,0.16,76.4,0.1,-,97.1,2945
362018,徳島県,徳島市,0.77,96.7,5.5,32.5,99.0,244830
362026,徳島県,鳴門市,0.63,97.3,11.6,95.6,96.8,53240
362034,徳島県,小松島市,0.56,99.9,12.0,49.1,98.9,34604
362042,徳島県,阿南市,0.75,92.8,6.9,4.0,98.2,67946
362051,徳島県,吉野川市,0.37,95.4,6.3,2.0,99.1,37558
362069,徳島県,阿波市,0.36,98.8,7.8,-,98.8,34188
362077,徳島県,美馬市,0.31,97.1,8.8,33.2,99.0,26264
362085,徳島県,三好市,0.24,93.0,7.0,-,97.1,22225
363014,徳島県,勝浦町,0.23,88.7,5.4,-,95.8,4570
363022,徳島県,上勝町,0.15,88.2,6.0,-,94.0,1337
